"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"24710_1_24710_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24712_1_24712_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"24713_1_24713_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24714_1_24714_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24715_1_24715_Surber"	0	0	0	0.68918918918919	0.31081081	0	1	"PASS"	0.68918918918919	4	0.31081081	5	0.37837837918919	NA	4.31081080675676	"4-"
"24717_1_24717_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"2472_1_SR3A- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"24720_1_24720_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"24721_1_24721_Surber"	0	0	0	0.13970588235294	0.86029412	0	1	"PASS"	0.86029412	5	0.13970588235294	4	0.72058823764706	NA	4.86029412941176	"5+"
"24722_1_24722_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"24724_1_24724_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24725_1_24725_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24726_1_24726_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24727_1_24727_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24728_1_24728_Surber"	0	0	0	0.5625	0.4375	0	1	"PASS"	0.5625	4	0.4375	5	0.125	"yes"	4.4375	"4-"
"24729_1_24729_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"24730_1_24730_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"24731_1_24731_Surber"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"24732_1_24732_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"24736_1_24736_Surber"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"24737_1_24737_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24738_1_24738_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24739_1_24739_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24740_1_24740_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24741_1_24741_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24742_1_24742_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24743_1_24743_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24745_1_24745_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24746_1_24746_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24747_1_24747_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24748_1_24748_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24749_1_24749_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"2475_1_246- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24750_1_24750_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"24751_1_24751_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24752_1_24752_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24753_1_24753_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24754_1_24754_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24755_1_24755_Surber"	0	0	0	0.86691312384473	0.13308688	0	1	"PASS"	0.86691312384473	4	0.13308688	5	0.73382624384473	NA	4.13308689537892	"4-"
"24756_1_24756_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"24757_1_24757_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24758_1_24758_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2476_1_244- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24760_1_24760_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24761_1_24761_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24762_1_24762_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24764_1_24764_Surber"	0	0	0.17507418397626	0.82492582	0	0	1	"PASS"	0.82492582	4	0.17507418397626	3	0.64985163602374	NA	3.82492583192878	"4+"
"24765_1_24765_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"24766_1_24766_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24767_1_24767_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"24768_1_24768_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24769_1_24769_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24770_1_24770_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24771_1_24771_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24772_1_24772_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24775_1_24775_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24776_1_24776_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"24777_1_24777_Surber"	0	0	0	0.97771587743733	0.02228412	0	1	"PASS"	0.97771587743733	4	0.02228412	5	0.95543175743733	NA	4.02228410974932	"4-"
"24778_1_24778_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24779_1_24779_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2478_1_240- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24780_1_24780_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24781_1_24781_Surber"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"24782_1_24782_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24783_1_24783_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24784_1_24784_Surber"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"24786_1_24786_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24787_1_24787_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24788_1_24788_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24789_1_24789_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24790_1_24790_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24792_1_24792_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24793_1_24793_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24794_1_24794_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24795_1_24795_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24798_1_24798_Surber"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"24799_1_24799_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24802_1_24802_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24803_1_24803_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24804_1_24804_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24805_1_24805_Surber"	0	0	0.53433835845896	0.46566164	0	0	1	"PASS"	0.53433835845896	3	0.46566164	4	0.0686767184589603	"tie"	3.46566163537688	"3/4 tie"
"24806_1_24806_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24807_1_24807_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24808_1_24808_Surber"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"24810_1_24810_Surber"	0	0	0	0.97894736842105	0.02105263	0	1	"PASS"	0.97894736842105	4	0.02105263	5	0.95789473842105	NA	4.0210526236842	"4-"
"24811_1_24811_Surber"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"24812_1_24812_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"24813_1_24813_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24814_1_24814_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24815_1_24815_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24816_1_24816_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24817_1_24817_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24818_1_24818_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"24819_1_24819_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24821_1_24821_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24822_1_24822_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24823_1_24823_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24824_1_24824_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24826_1_24826_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24827_1_24827_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24828_1_24828_Surber"	0	0	0	0.0344827586206899	0.96551724	0	1	"PASS"	0.96551724	5	0.0344827586206899	4	0.93103448137931	NA	4.96551723448276	"5+"
"24829_1_24829_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"24830_1_24830_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"24832_1_24832_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"24833_1_24833_Surber"	0	0	0.421926910299	0.57807309	0	0	1	"PASS"	0.57807309	4	0.421926910299	3	0.156146179701	"yes"	3.578073090897	"4+"
"24834_1_24834_Surber"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"24836_1_24836_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24837_1_24837_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"24932_1_24932_direct observation"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25003_1_25003_direct observation"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"2504_1_178- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25462_1_11-B-001 RANQ_Kick Net 2m2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25462_1_11-B-001_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"25463_1_11-B-002 RANQ_Kick Net 2m2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"25463_1_11-B-002_Kick Net 2m2"	0	0	0.36363636363636	0.63636364	0	0	1	"PASS"	0.63636364	4	0.36363636363636	3	0.27272727636364	NA	3.63636365090908	"4+"
"25464_1_11-B-003 RA whole_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25465_1_11-B-004 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25465_1_11-B-004_Kick Net 2m2"	0	0	0	0.52439024390244	0.47560976	0	1	"PASS"	0.52439024390244	4	0.47560976	5	0.0487804839024399	"tie"	4.47560977560976	"4/5 tie"
"2548_1_60- RANQ_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"25483_1_42- Surber_Surber 4 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25486_1_9- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25486_1_9- Surber_Surber 4 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25486_1_9-mp1_multiplate sampler"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"2549_1_PR-5- RANQ_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"25502_1_9-surber_Surber 4 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25507_1_9- MP_Multiplate Sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25507_1_9- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25507_1_9- Surber_Surber 4 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25508_1_9- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25508_1_9- Surber_Surber 4 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25508_1_9-mp1_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"2551_1_55- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25510_1_9-mp2_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25510_1_9-mp3_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25519_1_9-surber_Surber 4 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25523_1_7-ponar_bottom grab"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25525_1_32- Surber_Surber 4 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25526_1_33- Ekman(4)_Bottom grab"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25532_1_42- Surber_Surber 4 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25533_1_32- Surber_Surber 4 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25536_1_38- mp1_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25540_1_32- mp(2)_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25540_1_32- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25540_1_32- Surber_Surber 4 ft.2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"25541_1_33- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25541_1_33- Surber_Surber 4 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25541_1_33-mp_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25542_1_42- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25542_1_42- Surber_Surber 4 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25542_1_42-mp(2)_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25546_1_42- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25546_1_42- Surber_Surber 4 ft.2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"25546_1_42-mp(2)_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25547_1_32- NQ pick_NQ Pick"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"25547_1_32- Surber_Surber 4 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25548_1_33- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25548_1_33- Surber_Surber 4 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25548_1_33-mp(2)_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"2555_1_122- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25558_1_32- mp(2)_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25558_1_32- NQ pick_NQ Pick"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"25558_1_32- Surber_Surber 4 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25559_1_33- NQ pick_NQ Pick"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"25559_1_33- Surber_Surber 4 ft.2"	0	0	0	0.93548387096774	0.06451613	0	1	"PASS"	0.93548387096774	4	0.06451613	5	0.87096774096774	NA	4.06451613387096	"4-"
"25559_1_33-mp(2)_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2557_1_151-RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25573_1_32- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25573_1_32-mp1_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25573_1_32-mp2_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25574_1_33- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25574_1_33- Surber_Surber 4 ft.2"	0	0	0	0.26099706744868	0.73900293	0	1	"PASS"	0.73900293	5	0.26099706744868	4	0.47800586255132	NA	4.73900291979472	"5+"
"25574_1_33-mp1_multiplate sampler"	0	0	0	0.29213483146067	0.70786517	0	1	"PASS"	0.70786517	5	0.29213483146067	4	0.41573033853933	NA	4.70786517584268	"5+"
"25576_1_49- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25576_1_49- Surber_Surber 4 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25576_1_49-mp1_multiplate sampler"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"25576_1_49-mp2,3_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25578_1_49- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25578_1_49-mp1_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25578_1_49-mp2_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25578_1_49-mp3_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2558_1_157- NQ Kick_NQ Kick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25580_1_33- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25580_1_33-mp1_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25580_1_33-mp2_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25587_1_33- BI_Kick Net BI"	0	0	0	0.45	0.55	0	1	"PASS"	0.55	5	0.45	4	0.0999999999999999	"tie"	4.55	"5/4 tie"
"25587_1_33- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25587_1_33-mp1_multiplate sampler"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"25587_1_33-mp2_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25590_1_49- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25590_1_49-bi_Kick Net BI"	0	0	0	0.4	0.6	0	1	"PASS"	0.6	5	0.4	4	0.2	"yes"	4.6	"5+"
"25590_1_49-mp1_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25590_1_49-mp2_multiplate sampler"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"25590_1_49-mp3_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2560_1_NR10- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25600_1_33- BI_Kick Net BI"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25600_1_33- NQ pick_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25600_1_33-mp1_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25600_1_33-mp2_multiplate sampler"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25615_1_49- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25615_1_49-bi_Kick Net BI"	0	0	0	0.42857142857143	0.57142857	0	1	"PASS"	0.57142857	5	0.42857142857143	4	0.14285714142857	"yes"	4.57142856428572	"5+"
"25615_1_49-mp(3)_computer combined sample"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25615_1_49-mp1_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25615_1_49-mp2_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25615_1_49-mp3_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25620_1_33- BI_Kick Net BI"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25620_1_33-mp1_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25620_1_33-mp2_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25620_1_33-mp3_multiplate sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25633_1_35- MP1_Multiplate Sampler"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25644_1_11-B-005 RANQ_Kick Net 2m2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25644_1_11-B-005_Kick Net 2m2"	0	0	0.63013698630137	0.36986301	0	0	1	"PASS"	0.63013698630137	3	0.36986301	4	0.26027397630137	NA	3.36986299890411	"3-"
"25645_1_11-B-006 RANQ_Kick Net 2m2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"25645_1_11-B-006_Kick Net 2m2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"25646_1_11-B-007 RANQ_Kick Net 2m2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25646_1_11-B-007_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25647_1_11-B-008 RANQ_Kick Net 2m2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"25647_1_11-B-008_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
