"SAMPLEID"	"INDEX_NAME"	"SITE_TYPE"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"
"6252_1_MD18- NQ Pick_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6257_1_MD21-NQ Look_NQ Look"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6258_1_MD10- NQ Pick_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"6259_1_MD9- NQ Look_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6259_1_MD9- NQ Pick_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6284_1_PR7- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6284_1_PR7- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6284_1_PR7- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6284_1_PR7- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6441"	"BCG_CT_2015"	"fish03"	0	1	0	0	0	0
"6442"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"6443"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"6444"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"6477"	"BCG_CT_2015"	"fish03"	0	0	1	0	0	0
"6478"	"BCG_CT_2015"	"fish02"	0	0.904580152671756	0.09541985	0	0	0
"6479"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"6480"	"BCG_CT_2015"	"fish01"	0	0	0.25	0.75	0	0
"6481"	"BCG_CT_2015"	"fish02"	0	0	0.53125	0.46875	0	0
"6482"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"6483"	"BCG_CT_2015"	"fish03"	0	0.00898203592814397	0.99101796	0	0	0
"6520"	"BCG_CT_2015"	"fish02"	0	0	0.488916256157635	0.51108374	0	0
"6521"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"6522"	"BCG_CT_2015"	"fish02"	0	0	0.0454545454545454	0.95454545	0	0
"6529"	"BCG_CT_2015"	"fish03"	0	0	0.520576131687243	0.47942387	0	0
"6530"	"BCG_CT_2015"	"fish03"	0	0	1	0	0	0
"6531"	"BCG_CT_2015"	"fish02"	0	0.681818181818182	0.31818182	0	0	0
"6532"	"BCG_CT_2015"	"fish03"	0	0.166666666666667	0.83333333	0	0	0
"6533"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"6534"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"6537"	"BCG_CT_2015"	"fish03"	0	0.294354838709677	0.70564516	0	0	0
"6538"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"6539"	"BCG_CT_2015"	"fish03"	0	0	0.715355805243446	0.28464419	0	0
"6552"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"6555"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"6556"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"6557"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"6558"	"BCG_CT_2015"	"fish01"	0	0	0	0	0.685185185185185	0.31481481
"6559"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"6603"	"BCG_CT_2015"	"fish03"	0	0	0.986409155937053	0.01359084	0	0
"6604"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"6605"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"6606"	"BCG_CT_2015"	"fish03"	0	0	0.75	0.25	0	0
"6607"	"BCG_CT_2015"	"fish02"	0	0	0.209931170108161	0.79006883	0	0
"6608"	"BCG_CT_2015"	"fish02"	0	0.722222222222222	0.27777778	0	0	0
"6835"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"6836"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"6837"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"6838"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"6839"	"BCG_CT_2015"	"fish03"	0	0	0.3	0.7	0	0
"6840"	"BCG_CT_2015"	"fish03"	0	0	0	0.566176470588236	0.43382353	0
"6866_1_NR7-5- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0.140350877192983	0.85964912	0
"6867_1_NR7-1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6868_1_NR7-4E- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6869_1_NR7-4W- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6872_1_101- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6875_1_NR21A- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6875_1_NR21A_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6882_1_14- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"6883_1_NR16-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6885_1_PR3-RA 200_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6885_1_PR3-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6886_1_PR4- RA100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"6886_1_PR4- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6887_1_PR6- RA100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6887_1_PR6- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6888_1_PR8- RA100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"6888_1_PR8- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"6889_1_PR7- RA100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6889_1_PR7- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6890_1_PR9-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6890_1_PR9-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6891_1_18- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6893_1_QR9A- CPOM_NQ Pick-Stream Margins"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"6893_1_QR9A- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6893_1_QR9A_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.2	0.8	0
"6894_1_63- Whole_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6895_1_142- CPOM_NQ Pick-Stream Margins"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6895_1_142- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6895_1_142_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6896_1_QR12- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6897_1_58- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6900_1_50- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6904_1_5- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6907_1_110- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6908_1_17A- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6909_1_20- RA 200_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"6909_1_20- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6910_1_18- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6912_1_5- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"6913_1_40-RA 200_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.5	0.5	0	0
"6914_1_41- RA 200_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6914_1_41- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6915_1_50- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6916_1_58- RA whole_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"6920_1_25- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6920_1_25-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"6924_1_19- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6924_1_19- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.80952380952381	0.19047619	0
"6925_1_20- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6925_1_20- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"6926_1_17A- RA 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6926_1_17A- RA 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.4	0.4	0.2	0
"6926_1_17A- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6927_1_58_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6928_1_18- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6929_1_63- RA 200_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6930_1_5- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6931_1_14-RANQ Pick_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6934_1_50- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6935_1_19- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6935_1_19- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.375661375661376	0.62433862	0
"6936_1_25- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6936_1_25- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"6938_1_46-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.628787878787879	0.37121212	0
"6939_1_19- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6939_1_19-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.00478468899521527	0.99521531	0
"6940_1_52- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6941_1_14- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6944_1_40- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6945_1_41- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6947_1_5- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"6949_1_22- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"6950_1_18- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6951_1_63-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6952_1_58- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6952_1_58- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6953_1_15- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6954_1_16- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"6955_1_20- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6955_1_20- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	1	0	0	0	0
"6956_1_47- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6956_1_47- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.236842105263158	0.76315789	0	0	0
"6961_1_54- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6962_1_25- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6965_1_PR8-comp. 1st & 2nd_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"6966_1_PR6-comp. 1st & 2nd_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6968_1_18- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6971_1_20-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.5	0.5	0	0	0
"6972_1_35-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6983_1_18- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6984_1_PR8- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"6984_1_PR8- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6985_1_PR3-RA comb 200_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6985_1_PR3-RANQ Pick_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"6986_1_PR4- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6986_1_PR4- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6987_1_PR5- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6987_1_PR5- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6988_1_PR6- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6988_1_PR6- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6989_1_PR7- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"6989_1_PR7- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"6993_1_65- whole_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"6994_1_14- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6995_1_PR9- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"6995_1_PR9-Comb 1st & 2nd_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6996_1_64- whole_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"6997_1_19- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.1	0.1	0.8	0
"6999_1_53- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7004_1_6- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7004_1_6- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"7011_1_31- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7012_1_20- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.5	0.5	0	0	0
"7012_6_20- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.65	0.35	0	0	0
"7016_1_37-Comb.1st& 2nd_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.100436681222708	0.89956332	0	0
"7018_1_BB1- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7018_1_BB1- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7018_1_BB1- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7019_1_BB2- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7019_1_BB2- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"702_1_223 -RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7021_1_17A- GH RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7021_2_17A- EP2 RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7026_1_QR3- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7026_6_QR3- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7027_1_QR4- comb 1st & 2nd_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7028_1_QR8- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7028_6_QR8- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7029_1_18- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.15	0.85	0
"7029_1_18- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.308411214953271	0.69158879	0
"703_1_226 -RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7030_1_63- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7031_1_5- comb 1st&2nd_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7032_1_QR11A- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7032_1_QR11A- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7033_1_QR13- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7033_6_QR13-  2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7034_1_QR16- comb 1st & 2nd_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7035_1_QR12- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7035_1_QR12- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"7036_1_6- comb 1st&2nd_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7037_1_QR17- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7037_6_QR17- 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7038_1_MB1- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7039_1_MB3- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7040_1_MB5- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7041_1_20_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.928571428571428	0.07142857	0	0	0
"7042_1_PB1- RA100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7043_1_PB2- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7044_1_50_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"7045_1_17a_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"7046_1_25_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"7047_1_2_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7049_1_HR1_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7050_1_22_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.171875	0.828125	0
"7051_1_15_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7052_1_16- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7053_1_NR18_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7054_1_NR30- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7054_1_NR30_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7055_1_NR34- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7055_1_NR34_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7056_1_65_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7057_1_NR22_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7058_1_NR26- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7058_1_NR26_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7059_1_NR27_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7060_1_14- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7060_1_14_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7061_1_NR9- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7061_1_NR9_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7062_1_NR21-RANQ Pick_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7063_1_64- RA 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7064_7_NR10- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7065_1_11_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.5	0.5	0
"7066_1_NR4- whole_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7067_1_NR7_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7068_1_10- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7068_1_10_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"7069_1_NR14_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7070_1_PR3-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"7072_1_PR7- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"7072_1_PR7_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7073_1_PR9- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7073_1_PR9_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7075_1_PR8_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7076_1_PR11- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7077_1_PR4- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7077_1_PR4_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7078_1_KT6- 1st 100_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7079_1_KT7- 1st 100_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"708_1_133-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7080_1_51_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.405622489959839	0.59437751	0
"7081_1_60_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7084_1_11_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"7086_1_10_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"7087_1_65_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7088_1_60_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7089_1_18-AL RANQ_kick net 0.67m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7089_2_18-EP RANQ_kick net 0.67m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7089_3_18-GH1 RANQ_kick net 0.67m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7089_4_18-GH2 RANQ_kick net 0.67m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7092_1_64- RA whole_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7093_1_48_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7094_1_6_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7095_1_PR4-RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7096_1_PR5- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
